601;7254-7872-3W;7254-7872-3W;0;0
602;7254-7992-3W;7254-7992-3W;0;0
603;7271-1137-3W;7271-1137-3W;0;0
604;7271-1144-3W;7271-1144-3W;0;0
605;7271-1472-3W;7271-1472-3W;0;0
606;7271-1473-30;7271-1473-30;0;0
607;7271-1475-3W;7271-1475-3W;0;0
608;7271-1483-3W;7271-1483-3W;0;0
609;7271-1484-3W;7271-1484-3W;0;0
610;7271-1499-3W;7271-1499-3W;0;0
611;7271-5509-3W;7271-5509-3W;0;0
612;7273-1918-2W;7273-1918-2W;0;0
613;7276-0191-3W;7276-0191-3W;0;0
614;7276-0207-3W;7276-0207-3W;0;0
615;7276-0615-3W;7276-0615-3W;0;0
616;7276-0616-3W;7276-0616-3W;0;0
617;7276-0617-3W;7276-0617-3W;0;0
618;7276-0618-3W;7276-0618-3W;0;0
619;7276-0620-3W;7276-0620-3W;0;0
620;7276-2271-3W;7276-2271-3W;0;0
621;7276-2273-3W;7276-2273-3W;0;0
622;7276-2447-3W;7276-2447-3W;0;0
623;7276-2449-3W;7276-2449-3W;0;0
624;7276-2451-3W;7276-2451-3W;0;0
625;7276-2453-3W;7276-2453-3W;0;0
626;7276-2468-3W;7276-2468-3W;0;0
627;7276-2471-3W;7276-2471-3W;0;0
628;7276-2475-3W;7276-2475-3W;0;0
629;7276-2480-3W;7276-2480-3W;0;0
630;7276-2482-3W;7276-2482-3W;0;0
631;7276-2484-3W;7276-2484-3W;0;0
632;7276-2485-3W;7276-2485-3W;0;0
633;7276-2680-3W;7276-2680-3W;0;0
634;7276-2860-3W;7276-2860-3W;0;0
635;7276-2863-3W;7276-2863-3W;0;0
636;7276-3007-30;7276-3007-30;0;0
637;7276-3008-3W;7276-3008-3W;0;0
638;7276-3009-30;7276-3009-30;0;0
639;7276-3010-3W;7276-3010-3W;0;0
640;7276-3013-30;7276-3013-30;0;0
641;7276-3014-3W;7276-3014-3W;0;0
642;7276-3015-30;7276-3015-30;0;0
643;7276-3016-3W;7276-3016-3W;0;0
644;7287-9001-40;7287-9001-40;0;0
645;VTA-FR 0.1X19X25 B;430401930;0;0
646;VTA 0.09X19X30 B;430E71930;0;0
647;VTA-FR 0.1X25X25 B;430402530;0;0
648;VTAC-O 19X20;430W21951;0;0
649;VTAC-G 19X20;430W21960;0;0
650;VTA-J 45 B;430424530;0;0
651;NHTA-B 19;430M11930;0;0
652;NHTAC-L 19;430M31990;0;0
653;NHTAC-W 19;430M31940;0;0
654;NHTAC-YR 19;430M319A0;0;0
655;S-VTA FROST 0.135X10X20 B;430181030;0;0
656;S-VTAC 0.135X10X20 GY;430411041;0;0
657;S-VTAC 0.135X10X20 L;430411090;0;0
658;S-VTAC 0.135X10X20 W;430411040;0;0
659;VTA 0.09X15X30 B;430E71530;0;0
660;VTA 0.09X25X30 B;430E72530;0;0
661;VTA 0.100X10X25 B;430001030;0;0
662;VTA 0.1X19X25 B;430001930;0;0
663;VTAC-BR 19X20;430W21980;0;0
664;VTAC-G 25X20;430W22560;0;0
665;VTAC-GY 19X20;430W21941;0;0
666;VTAC-L 19X20;430W21990;0;0
667;VTAC-LG 19X20;430W21961;0;0
668;VTAC-P 19X20;430W21952;0;0
669;VTAC-R 19X20;430W21950;0;0
670;VTAC-SB 19X20;430W21991;0;0
671;VTAC-TR 19;430W21931;0;0
672;VTAC-V 19X20;430W21992;0;0
673;VTAC-W 19X20;430W21940;0;0
674;VTAC-Y 19X20;430W21970;0;0
675;69010030;45069010030;0;0
676;27X05030;45027X05030;0;0
677;27X07030;45027X07030;0;0
678;27X10030;45027X10030;0;0
679;27X12030;45027X12030;0;0
680;27X15030;45027X15030;0;0
681;27X20030;45027X20030;0;0
682;27X25030;45027X25030;0;0
683;COT-22-B;45091094930;0;0
684;COT-15-B;45091080930;0;0
685;COT-25-B;45091094330;0;0
686;COT-19-B;45091094030;0;0
687;COT-F-7-B;45093052930;0;0
688;COT-F-10-B;45093062930;0;0
689;COT-F-15-B;45093080930;0;0
690;COT-F-19-B;45093094030;0;0
691;COT-F-22-B;45093094930;0;0
692;COT-F-25-B;45093094330;0;0
693;COT-F-5-B;45093032030;0;0
694;COT-10-B;45091062930;0;0
695;COT-13-B;45091070930;0;0
696;COT-5-B;45091032030;0;0
697;COT-7-B;45091052930;0;0
698;COT-F-13-B;45093070930;0;0
699;VO-B D10X11;45050061030;0;0
700;VO-B D10X12;45050061130;0;0
701;VO-B D12X13;45050071030;0;0
702;VO-B D12X14;45050071130;0;0
703;VO-B D13X14;45050071230;0;0
704;VO-B D14X15;45050072030;0;0
705;VO-B D14X16;45050072130;0;0
706;VO-B D15X16;45050080130;0;0
707;VO-B D16X17;45050081030;0;0
708;VO-B D16X18;45050081130;0;0
709;VO-B D18X19;45050090130;0;0
710;VO-B D18X20;45050090530;0;0
711;VO-B D20X21;45050090430;0;0
712;VO-B D20X22;45050090730;0;0
713;VO-B D22X23;45050091830;0;0
714;VO-B D22X24;45050090630;0;0
715;VO-B D24X25;45050092830;0;0
716;VO-B D24X26;45050092430;0;0
717;VO-B D26X27;45050093930;0;0
718;VO-B D26X28;45050091430;0;0
719;VO-B D28X29;45050093130;0;0
720;VO-B D30X31;45050093730;0;0
721;VO-B D30X32;45050095530;0;0
722;VO-B D32X33;45050098030;0;0
723;VO-B D3X4;45050010130;0;0
724;VO-B D4X5;45050020130;0;0
725;VO-B D5X6;45050030130;0;0
726;VO-B D6X7;45050040130;0;0
727;VO-B D6X8;45050040930;0;0
728;VO-B D7X8;45050050130;0;0
729;VO-B D8X10;45050051230;0;0
730;VO-B D8X9;45050051130;0;0
731;VO-B D9X10;45050060130;0;0
732;VO-B D9X11;45050060230;0;0
733;VOHR-DGY D10X12;450880611S1;0;0
734;VOHR-DGY D11X12;450880701S1;0;0
735;VOHR-DGY D12X13;450880710S1;0;0
736;VOHR-DGY D14X15;450880720S1;0;0
737;VOHR-DGY D20X22;450880907S1;0;0
738;VOHR-DGY D22X24;450880906S1;0;0
739;VOHR-DGY D26X28;450880914S1;0;0
740;VOHR-DGY D32X34;450880956S1;0;0
741;AV 8.0 B-W;18000004534;0;0
742;AVSSCSS 0.39 DGY-W;181E50005ZZ;0;0
743;VTA 0.09X10X30 B;430E71030;0;0
744;69025030;45069025030;0;0
745;7138-4069;7138-4069;0;0
746;7176-3342-30;7176-3342-30;0;0
747;7273-1917-20;7273-1917-20;0;0
748;7282-7080;7282-7080;0;0
749;7283-4261;7283-4261;0;0
750;7283-4579;7283-4579;0;0
751;AVX-F 10.0 W;18006305940;0;0
752;AVX-F 15.0 B;18006304630;0;0
753;AVX-F 10.0 B;18006305930;0;0
754;AVX-F 12.0 B-G;18006308636;0;0
755;AVSSCSS 1.02 DGY-Y;181E50011ZZ;0;0
756;AVX 8.0 B;18005604530;0;0
757;AVXS 5.0 W-B;18009404443;0;0
758;AVXS 3.0 W-B;18009404343;0;0
759;ALVSS 2.0 LA-B;180BG4042AH;0;0
760;AVSSX-F 2.0 L;180B0004290;0;0
761;IVSSH-F 0.5 R;1801W003950;0;0
762;AVSSX-F 2.0 R;180B0004250;0;0
763;AVSSX-F 2.0 W-B;180B0004243;0;0
764;AVXS 3.0 W;18009404340;800;0
765;CAVSASS 1.16 GY;181E48031ZZ;0;0
766;IA-CIVUS 0.13 LG;180BU202761;0;0
767;IA-CIVUS 0.13 W;180BU202740;0;0
768;IVSSH-F 0.5 B;1801W003930;0;0
769;IVSSH-F 0.5 L;1801W003990;0;0
770;IVSSH-F 0.5 Y;1801W003970;0;0
771;AVSSX-F 2.0 B;180B0004230;0;0
772;AVSSX-F 2.0 W;180B0004240;0;0
773;AVX 8.0 R;18005604550;0;0
774;AVXS 3.0 B;18009404330;2000;0
775;AVXS 5.0 B;18009404430;0;0
776;AVXS 5.0 W;18009404440;2000;0
777;IA-CIVUS 0.13 B;180BU202730;0;0
778;IA-CIVUS 0.13 G;180BU202760;0;0
779;IA-CIVUS 0.13 GY;180BU202741;0;0
780;IA-CIVUS 0.13 R;180BU202750;0;0
781;IA-CIVUS 0.13 V;180BU202792;0;0
782;IVSSH-F 0.35 B;1801W006930;0;0
783;IVSSH-F 0.5 G;1801W003960;0;0
784;IVSSH-F 0.5 W;1801W003940;0;0
785;IVSSH-F 0.5 W-B;1801W003943;0;0
786;ACIVSSH-F 0.35 Y;180TW006970;0;0
787;ACIVSSH-F 0.5 Y;180TW003970;0;0
788;ALVSS 2.0 LA-P;180BG4042BP;0;0
789;ALVUS 0.5 LA;180BG3039A9;0;0
790;ALVUS 0.5 LA-B;180BG3039AH;0;0
791;ALVUS 0.5 LA-BR;180BG3039BH;0;0
792;ALVUS 0.5 LA-G;180BG3039AZ;0;0
793;ALVUS 0.5 LA-L;180BG3039BJ;0;0
794;ALVUS 0.5 LA-LG;180BG3039BK;0;0
795;ALVUS 0.5 LA-P;180BG3039BP;0;0
796;ALVUS 0.5 LA-R;180BG3039AQ;0;0
797;ALVUS 0.5 LA-SB;180BG3039BQ;0;0
798;ALVUS 0.5 LA-V;180BG3039BN;0;0
799;ALVUS 0.5 LA-W;180BG3039AM;0;0
800;ALVUS 0.5 LA-Y;180BG3039BA;0;0
801;ALVUS 0.75 LA-B;180BG3040AH;0;0
802;AVSSCSS 0.16 ZZ;181E50016ZZ;0;0
803;AVSSX-F 2.0 BR;180B0004280;0;0
804;AVSSX-F 2.0 B-R;180B0004235;0;0
805;AVSSX-F 2.0 G;180B0004260;0;0
806;AVX 8.0 B-W;18005604534;0;0
807;AVX 8.0 L;18005604590;0;0
808;AVX 8.0 W;18005604540;0;0
809;AVX-F 15.0 B-L;18006304639;0;0
810;AVX-F 15.0 W;18006304640;0;0
811;AVXS 3.0 L;18009404390;0;0
812;AVXS 3.0 R;18009404350;0;0
813;AVXS 5.0 B-W;18009404434;0;0
814;AVXS 5.0 R;18009404450;0;0
815;IA-CIVUS 0.13 L;180BU202790;0;0
816;IA-CIVUS 0.13 P;180BU202752;0;0
817;IA-CIVUS 0.13 SB;180BU202791;0;0
818;IA-CIVUS 0.13 Y;180BU202770;0;0
819;IVSSH-F 0.35 G;1801W006960;0;0
820;IVSSH-F 0.35 GY;1801W006941;0;0
821;IVSSH-F 0.35 L;1801W006990;0;0
822;IVSSH-F 0.35 LG;1801W006961;0;0
823;IVSSH-F 0.35 P;1801W006952;0;0
824;IVSSH-F 0.35 R;1801W006950;0;0
825;IVSSH-F 0.35 SB;1801W006991;0;0
826;IVSSH-F 0.35 V;1801W006992;0;0
827;IVSSH-F 0.35 W;1801W006940;0;0
828;IVSSH-F 0.35 W-B;1801W006943;0;0
829;IVSSH-F 0.35 Y;1801W006970;0;0
830;IVSSH-F 0.5 BR;1801W003980;0;0
831;IVSSH-F 0.5 GY;1801W003941;0;0
832;IVSSH-F 0.5 LG;1801W003961;0;0
833;IVSSH-F 0.5 P;1801W003952;0;0
834;IVSSH-F 0.5 SB;1801W003991;0;0
835;IVSSH-F 0.5 V;1801W003992;0;0
836;IVSSH-F 0.75 B;1801W004030;0;0
837;IVSSH-F 0.75 G;1801W004060;0;0
838;IVSSH-F 0.75 L;1801W004090;0;0
839;IVSSH-F 0.75 R;1801W004050;0;0
840;IVSSH-F 0.75 W;1801W004040;0;0
841;IVSSH-F 0.75 Y;1801W004070;0;0
842;AVX-F 8.0 B;18006304530;0;0
843;AVX-F 8.0 W;18006304540;0;0
844;CPEXBS 0.01 B;181G12001ZZ;0;0
845;AESSX-F 2.0 W-B;180B1404243;0;0
846;AVSSCSS 1.04 DGY;181E50029ZZ;0;0
847;AVSSCSS 1.06 DGY;181E50045ZZ;0;0
848;AEX 8.0 L;18005704590;0;0
849;AVSSCSS 1.24 DGY-L;181E50031ZZ;0;0
850;AVX-F 8.0 B-W;18006304534;0;0
851;HFSS-F 1.25 L;180F7704190;0;0
852;IVSSHCSS 0.37 B;181CQ7005ZZ;0;0
853;ACESSXT 1.02 3E;181V191023E;0;0
854;AESSX-F 1.25 L;180B1404190;0;0
855;AESSX-F 1.25 W;180B1404140;0;0
856;AESSX-F 1.25 Y;180B1404170;4800;0
857;AESSX-F 2.0 L;180B1404290;0;0
858;CAVSASS 1.16 GY-R;181E48041ZZ;0;0
859;HFSS-F 0.35 P;180F7706952;0;0
860;HFSS-F 0.35 R;180F7706950;0;0
861;HFSS-F 1.25 G;180F7704160;0;0
862;IVSSH 3.0 G;1801W004360;0;0
863;IVSSH 3.0 R;1801W004350;0;0
864;AESSX-F 0.5 B;180B1403930;0;0
865;AESSX-F 0.5 BR;180B1403980;0;0
866;AESSX-F 0.5 GY;180B1403941;0;0
867;AESSX-F 0.5 L;180B1403990;0;0
868;AESSX-F 0.5 P;180B1403952;0;0
869;AESSX-F 0.5 R;180B1403950;0;0
870;AESSX-F 0.5 V;180B1403992;0;0
871;AESSX-F 2.0 B;180B1404230;0;0
872;AVSSCSS 0.37 DGY;181E50018ZZ;0;0
873;AVSSCSS 1.05 DGY;181E50043ZZ;0;0
874;AVX-F 8.0 R;18006304550;0;0
875;CHFUSAS 0.13 B;181J05013ZZ;0;0
876;HFSS-F 0.35 G;180F7706960;0;0
877;HFSS-F 1.25 B;180F7704130;0;0
878;IVSSH 3.0 B;1801W004330;0;0
879;IVSSH 3.0 BR;1801W004380;0;0
880;IVSSH 3.0 W-B;1801W004343;0;0
881;TAVSSH-F 0.5 Y-G;180D6803976;0;0
882;ACCAVST 0.31 ZZ;181S38031ZZ;0;0
883;ACCAVST 1.02 1N;181S381021N;0;0
884;ACCAVST 1.02 1T;181S381021T;0;0
885;ACCPEXBS 0.01 B;181M12001ZZ;0;0
886;AESSX-F 0.5 Y;180B1403970;0;0
887;AESSX-F 0.75 B;180B1404030;0;0
888;AESSX-F 1.25 B;180B1404130;800;0
889;AESSX-F 1.25 G;180B1404160;0;0
890;AESSX-F 1.25 R;180B1404150;0;0
891;AESSX-F 2.0 G;180B1404260;0;0
892;AESSX-F 2.0 R;180B1404250;0;0
893;AESSX-F 2.0 W;180B1404240;0;0
894;AESSX-F 2.0 Y;180B1404270;0;0
895;AEX 8.0 B;18005704530;0;0
896;AVSSCS 3.03 DGY-G;181B32034ZZ;0;0
897;AVSSCSS 0.37 DGY-W;181E50019ZZ;0;0
898;AVSSCSS 0.4 DGY-BR;181E50041ZZ;0;0
899;AVSSCSS 3.02 DGY-G;181E50017ZZ;0;0
900;AVSS-F 0.75 B;18007704030;0;0
901;AVSSXCSS 0.05 B;181E51005ZZ;0;0
902;AVX-F 8.0 B-R;18006304535;0;0
903;CAVSAS 1.16 GY-P;181B09116K3;0;0
904;CAVSAS 1.19 GY;181B0911941;0;0
905;CAVSASS 0.75 GY-L;181E48075ZZ;0;0
906;CHFUSAS 0.09 B;181J05009ZZ;0;0
907;CHFUSAS 0.11 B;181J05011ZZ;800;0
908;CHFUSAS 0.12 B;181J05012ZZ;0;0
909;CIVUS 0.13 B;1801R702730;0;0
910;CIVUS 0.13 BR;1801R702780;0;0
911;CIVUS 0.13 G;1801R702760;0;0
912;CIVUS 0.13 L;1801R702790;0;0
913;CIVUS 0.13 LG;1801R702761;0;0
914;CIVUS 0.13 P;1801R702752;0;0
915;CIVUS 0.13 R;1801R702750;0;0
916;CIVUS 0.13 SB;1801R702791;0;0
917;CIVUS 0.13 V;1801R702792;0;0
918;CIVUS 0.13 W;1801R702740;0;0
919;CIVUS 0.13 Y;1801R702770;0;0
920;CIVUSASS 1.3 B;181AD2002ZZ;0;0
921;CPEXBS 0.42 B;181G12002ZZ;0;0
922;EEXBS 0.42 O;181B8704251;0;0
923;FLWX 2.0 L;18006804290;0;0
924;FLWX 3.0 W;18006804340;0;0
925;HFSS-F 0.35 B;180F7706930;0;0
926;HFSS-F 0.35 BR;180F7706980;0;0
927;HFSS-F 0.35 GY;180F7706941;0;0
928;HFSS-F 0.35 L;180F7706990;0;0
929;HFSS-F 0.35 LG;180F7706961;0;0
930;HFSS-F 0.35 V;180F7706992;0;0
931;HFSS-F 0.35 W;180F7706940;0;0
932;HFSS-F 0.35 W-B;180F7706943;0;0
933;HFSS-F 1.25 BR;180F7704180;0;0
934;HFSS-F 1.25 R;180F7704150;0;0
935;IVSSH 3.0 L;1801W004390;0;0
936;IVSSH 3.0 W;1801W004340;0;0
937;IVSSHCSS 1.02 B;181CQ7004ZZ;0;0
938;TAVSSH-F 0.5 B-L;180D6803939;0;0
939;TAVUS 0.35 SB;180AL906991;0;0
940;7116-2891-02;7116-2891-02;0;0
941;7116-2893-02;7116-2893-02;0;0
942;7116-1685-02;7116-1685-02;0;0
943;7116-2640;7116-2640;0;0
944;7116-3153-02;7116-3153-02;1251000;0
945;7126-8855-02;7126-8855-02;0;0
946;7126-8854-02;7126-8854-02;0;0
947;7116-5044-02;7116-5044-02;0;0
948;7126-8853-02;7126-8853-02;0;0
949;7116-3154-02;7116-3154-02;220000;0
950;7116-5042-02;7116-5042-02;0;0
951;7116-5750-02;7116-5750-02;0;0
952;7116-5751-02;7116-5751-02;0;0
953;7114-4728-02;7114-4728-02;0;0
954;7116-4231-02;7116-4231-02;0;0
955;7116-4780-02;7116-4780-02;0;0
956;7116-5045-02;7116-5045-02;0;0
957;7114-4032;7114-4032;0;0
958;7116-5046-02;7116-5046-02;0;0
959;7114-2727-02;7114-2727-02;44000;0
960;7116-4028-08;7116-4028-08;0;0
961;7116-4032;7116-4032;0;0
962;7116-4037;7116-4037;0;0
963;7116-5752-02;7116-5752-02;0;0
964;7116-6042;7116-6042;0;0
965;7114-4729-02;7114-4729-02;0;0
966;7114-5747-02;7114-5747-02;0;0
967;7116-4116-02;7116-4116-02;0;0
968;7116-4486-02;7116-4486-02;0;0
969;7116-5035-02;7116-5035-02;0;0
970;7116-5041-02;7116-5041-02;0;0
971;7116-5043-02;7116-5043-02;42000;0
972;7116-5096-02;7116-5096-02;110000;0
973;7116-7004-02;7116-7004-02;0;0
974;7B16-4220-08;7B16-4220-08;0;0
975;7114-2343-02;7114-2343-02;0;0
976;7017-1180-02;7017-1180-02;0;0
977;7017-1181-02;7017-1181-02;0;0
978;7017-1182-02;7017-1182-02;0;0
979;7017-1183-02;7017-1183-02;0;0
980;7116-1686-02;7116-1686-02;0;0
981;7116-2641;7116-2641;0;0
982;7116-2642;7116-2642;0;0
983;7114-4021;7114-4021;0;0
984;7116-2750-02;7116-2750-02;0;0
985;7116-2751;7116-2751;0;0
986;7116-2892-02;7116-2892-02;0;0
987;7114-5096-02;7114-5096-02;0;0
988;7116-4022;7116-4022;0;0
989;7114-4020;7114-4020;0;0
990;7114-4022;7114-4022;0;0
991;7114-4112-02;7114-4112-02;0;0
992;7114-5746-02;7114-5746-02;0;0
993;7114-5748-02;7114-5748-02;0;0
994;7114-6041;7114-6041;0;0
995;7116-4020;7116-4020;0;0
996;7116-4025;7116-4025;0;0
997;7116-4030;7116-4030;0;0
998;7116-4100-08;7116-4100-08;0;0
999;7116-4114-02;7116-4114-02;0;0
1000;7116-4115-02;7116-4115-02;0;0
1001;7116-4618-02;7116-4618-02;0;0
1002;7116-6041;7116-6041;0;0
1003;7116-6520-02;7116-6520-02;0;0
1004;7116-7004-08;7116-7004-08;0;0
1005;7B14-4728-08;7B14-4728-08;0;0
1006;7B16-3154-08;7B16-3154-08;0;0
1007;7112-5082-02;7112-5082-02;0;0
1008;7112-5106-02;7112-5106-02;0;0
1009;7114-4030;7114-4030;0;0
1010;7114-4031;7114-4031;0;0
1011;7114-4111-02;7114-4111-02;0;0
1012;7114-4113-02;7114-4113-02;0;0
1013;7114-4231-02;7114-4231-02;0;0
1014;7114-4239-02;7114-4239-02;0;0
1015;7114-4486-02;7114-4486-02;0;0
1016;7114-4624-02;7114-4624-02;0;0
1017;7114-4728-08;7114-4728-08;0;0
1018;7114-4729-08;7114-4729-08;0;0
1019;7114-5096-08;7114-5096-08;0;0
1020;7114-5753-02;7114-5753-02;0;0
1021;7116-1180;7116-1180;0;0
1022;7116-1236;7116-1236;0;0
1023;7116-1285-08;7116-1285-08;0;0
1024;7116-1544-02;7116-1544-02;0;0
1025;7116-3153-08;7116-3153-08;0;0
1026;7116-3154-08;7116-3154-08;0;0
1027;7116-3508-02;7116-3508-02;0;0
1028;7116-3533-02;7116-3533-02;0;0
1029;7116-4021;7116-4021;0;0
1030;7116-4027;7116-4027;0;0
1031;7116-4031;7116-4031;0;0
1032;7116-4220-02;7116-4220-02;0;0
1033;7116-4220-08;7116-4220-08;0;0
1034;7116-4233-02;7116-4233-02;0;0
1035;7116-4234-02;7116-4234-02;0;0
1036;7116-4493-02;7116-4493-02;0;0
1037;7116-4781-02;7116-4781-02;0;0
1038;7116-4903-06;7116-4903-06;0;0
1039;7116-5036-02;7116-5036-02;0;0
1040;7116-5037-02;7116-5037-02;0;0
1041;7116-5097-02;7116-5097-02;0;0
1042;7116-5098-02;7116-5098-02;0;0
1043;7116-6427-02;7116-6427-02;0;0
1044;7116-6428-02;7116-6428-02;0;0
1045;7116-6560-02;7116-6560-02;0;0
1046;7116-9619-02;7116-9619-02;0;0
1047;7196-0396-02;7196-0396-02;0;0
1048;7196-0510-02;7196-0510-02;0;0
1049;7196-0511-02;7196-0511-02;0;0
1050;7126-8850-02;7126-8850-02;0;0
1051;7126-8852-02;7126-8852-02;0;0
1052;7195-1231-02;7195-1231-02;6000;0
1053;7196-0512-02;7196-0512-02;0;0
1054;7196-1064-02;7196-1064-02;0;0
1055;7196-1102-02;7196-1102-02;0;0
1056;7196-1103-02;7196-1103-02;0;0
1057;7196-1104-02;7196-1104-02;0;0
1058;7295-0785-02;7295-0785-02;0;0
1059;7295-1022-02;7295-1022-02;0;0
1060;7296-0154-02;7296-0154-02;0;0
1061;7296-0784-02;7296-0784-02;0;0
1062;7296-0841-02;7296-0841-02;0;0
1063;7296-1020-02;7296-1020-02;0;0
1064;7296-1021-02;7296-1021-02;0;0
1065;7B16-3153-08;7B16-3153-08;0;0
1066;7B16-4233-08;7B16-4233-08;0;0
1067;7116-3097-02;7116-3097-02;0;0
1068;7017-1185-02;7017-1185-02;0;0
1069;7114-7386-02;7114-7386-02;0;0
1070;7114-6794-02;7114-6794-02;0;0
1071;7116-3095-02;7116-3095-02;0;0
1072;7116-4727-02;7116-4727-02;0;0
1073;7116-4832-02;7116-4832-02;0;0
1074;7114-3095-02;7114-3095-02;0;0
1075;7009-2136-02;7009-2136-02;0;0
1076;7009-2137-02;7009-2137-02;0;0
1077;7116-6253-02;7116-6253-02;0;0
1078;7196-0232-02;7196-0232-02;0;0
1079;7196-0290-02;7196-0290-02;0;0
1080;7114-8896-02;7114-8896-02;0;0
1081;7114-4819-02;7114-4819-02;0;0
1082;7116-3098-02;7116-3098-02;0;0
1083;7116-5749-02;7116-5749-02;0;0
1084;7116-7389-02;7116-7389-02;0;0
1085;7114-4794-02;7114-4794-02;0;0
1086;7114-4795-02;7114-4795-02;0;0
1087;7009-1342-02;7009-1342-02;0;0
1088;7114-6791-02;7114-6791-02;0;0
1089;7009-6175-02;7009-6175-02;0;0
1090;7017-1184-02;7017-1184-02;0;0
1091;7017-1186-02;7017-1186-02;0;0
1092;7017-1187-02;7017-1187-02;0;0
1093;7114-1055;7114-1055Y;0;0
1094;7116-4794-02;7116-4794-02;0;0
1095;7116-4992-02;7116-4992-02;0;0
1096;7116-6254-02;7116-6254-02;0;0
1097;7195-0287-02;7195-0287-02;0;0
1098;7116-4795-02;7116-4795-02;0;0
1099;7116-4800-02;7116-4800-02;0;0
1100;7116-4802-02;7116-4802-02;0;0
1101;7116-6563-02;7116-6563-02;0;0
1102;7009-2288-02;7009-2288-02;0;0
1103;7114-4025;7114-4025;0;0
1104;7114-4027;7114-4027;0;0
1105;7114-6792-02;7114-6792-02;0;0
1106;7116-1362-02;7116-1362-02;0;0
1107;7116-3096-02;7116-3096-02;3500;0
1108;7116-4727-08;7116-4727-08;0;0
1109;7116-4801-02;7116-4801-02;0;0
1110;7116-6047;7116-6047;6000;0
1111;7116-6484-08;7116-6484-08;0;0
1112;7116-7390-02;7116-7390-02;0;0
1113;7126-8864-02;7126-8864-02;7000;0
1114;7009-1866;7009-1866;0;0
1115;7009-1868;7009-1868;0;0
1116;7009-2286-02;7009-2286-02;0;0
1117;7009-2287-02;7009-2287-02;9000;0
1118;7114-4026;7114-4026;0;0
1119;7114-6793-02;7114-6793-02;0;0
1120;7114-7387-02;7114-7387-02;0;0
1121;7114-7388-02;7114-7388-02;0;0
1122;7116-1970-02;7116-1970-02;0;0
1123;7116-4993-02;7116-4993-02;0;0
1124;7116-5147-02;7116-5147-02;0;0
1125;7116-5330;7116-5330;0;0
1126;7116-5358-02;7116-5358-02;0;0
1127;7116-5359-02;7116-5359-02;0;0
1128;7116-5674-02;7116-5674-02;0;0
1129;7116-6482-02;7116-6482-02;0;0
1130;7116-6484-02;7116-6484-02;0;0
1131;7126-8865-02;7126-8865-02;0;0
1132;7B14-4729-08;7B14-4729-08;0;0
1133;7B16-4833-08;7B16-4833-08;0;0
1134;7116-2640-02;7116-2640-02Y;0;0
1135;7116-2641-02;7116-2641-02Y;0;0
1136;7B25-0830-08;7B25-0830-08;0;0
1137;7009-1716-02;7009-1716-02;0;0
1138;7009-1864;7009-1864;0;0
1139;7009-1867-02;7009-1867-02;7500;0
1140;7009-1869;7009-1869;0;0
1141;7009-2192-02;7009-2192-02;0;0
1142;7009-2257-02;7009-2257-02;1000;0
1143;7009-2280-02;7009-2280-02;0;0
1144;7009-2281-02;7009-2281-02;0;0
1145;7009-2282-02;7009-2282-02;10000;0
1146;7009-2285-02;7009-2285-02;0;0
1147;7009-2570-02;7009-2570-02;0;0
1148;7009-9311-02;7009-9311-02;0;0
1149;7114-4028-08;7114-4028-08;4000;0
1150;7114-4035;7114-4035;0;0
1151;7114-4036;7114-4036;0;0
1152;7114-4037;7114-4037;0;0
1153;7114-4052-08;7114-4052-08;0;0
1154;7114-4220-02;7114-4220-02;0;0
1155;7114-4624-08;7114-4624-08;0;0
1156;7114-4819-08;7114-4819-08;0;0
1157;7114-6042;7114-6042;0;0
1158;7114-6046;7114-6046;0;0
1159;7114-6047;7114-6047;0;0
1160;7114-6791-08;7114-6791-08;0;0
1161;7114-7842-02;7114-7842-02;0;0
1162;7116-1050;7116-1050;0;0
1163;7116-1055;7116-1055;0;0
1164;7116-1181;7116-1181;0;0
1165;7116-1216-02;7116-1216-02;0;0
1166;7116-1280-08;7116-1280-08;0;0
1167;7116-1316;7116-1316;0;0
1168;7116-1971-02;7116-1971-02;0;0
1169;7116-1972-02;7116-1972-02;0;0
1170;7116-1977-02;7116-1977-02;0;0
1171;7116-2030-02;7116-2030-02;0;0
1172;7116-2784;7116-2784;0;0
1173;7116-2952;7116-2952;0;0
1174;7116-3094-02;7116-3094-02;0;0
1175;7116-3533-08;7116-3533-08;0;0
1176;7116-4035;7116-4035;0;0
1177;7116-4036;7116-4036;0;0
1178;7116-4041-02;7116-4041-02;2000;0
1179;7116-4147-02;7116-4147-02;0;0
1180;7116-4148-02;7116-4148-02;0;0
1181;7116-4231-08;7116-4231-08;0;0
1182;7116-4416-02;7116-4416-02;0;0
1183;7116-4660-08;7116-4660-08;0;0
1184;7116-4838-08;7116-4838-08;0;0
1185;7116-5096-08;7116-5096-08;0;0
1186;7116-5540-02;7116-5540-02;0;0
1187;7116-5541-02;7116-5541-02;0;0
1188;7116-5649-02;7116-5649-02;0;0
1189;7116-5752-08;7116-5752-08;0;0
1190;7116-5936-02;7116-5936-02;0;0
1191;7116-6425-02;7116-6425-02;0;0
1192;7116-6483-02;7116-6483-02;0;0
1193;7116-6560-08;7116-6560-08;0;0
1194;7116-6563-08;7116-6563-08;0;0
1195;7116-6683-02;7116-6683-02;0;0
1196;7116-6685-02;7116-6685-02;0;0
1197;7116-6804-02;7116-6804-02;0;0
